Text,Emoji,retweet_count,favorite_count
"#NancyPelosi rips ""impostor"" #realDonaldTrump to pieces https://t.co/cFY7PLoMV5 via @PalmerReport
""I think part of it is his own insecurity as an imposter. ""
#RepAOC #HouseDemWomen #RepMGS #RepDMP #RepKatiePorter #RepValDemings  #RepAdamSchiff #SpeakerPelosi #RepDebHaaland https://t.co/Zdk7MChSso",,0,0
"National: Most Say Media Working With Democrats to Impeach Trump; 53% of black voters, 60% of other minority voters say media are trying to help impeach President Donald Trump by Rasmussen https://t.co/vpTcqeV1YW https://t.co/qSP6SA1aVS",,0,0
"Nick Tsagaris-The Donald Trump Impeachment Hearings Have Begun, so Will Republicans Continue to Support Him?
Click here to read - https://t.co/JJTga7Av0f
.
.
#nicktsagaris #donald #trump #news #politics #politicsnews #republicans #abcnews https://t.co/s3y7ybTpkC",,0,0
You Won’t Believe What Mike Pence Just Said About Impeaching Donald Trump-I call BS on this story!  https://t.co/Xk58TB4OSD,,0,0
https://t.co/N6iNAYOza3,,0,0
@JodyBelcher7 @LibbyCMason America wasn't built to be a socialist bureaucracy operated by an elite political class that ignores the will of Middle Americans. Trump saw no one capable to do what had to be done.  He laid aside his successful life and stepped up. Who else could do that besides Donald Trump?,,0,0
"@Libertarian_247 @KayBoutin @madjo @WhoOCares @Brianrrs37 @AOC @DianaCialino A reasonable person doesn't believe that murder is ok. A reasonable person doesn't have a cult-like faith in anyone, let alone Donald Trump. It's ok to admit you don't believe in democracy, just admit it to yourself.",,0,1
"@CREWcrew @AmBeachy Are you saying Donald Trump lied? Surely not!

Using sarcastica 10pt font.",,0,1
"More Obama injustices righted. Thank you @POTUS!! #TCOT #Military #KAG
https://t.co/VvO1dj5bAj",,0,0
"@BeatlesWes @GyoinT @winburn_kim @Education4Libs @realDonaldTrump @nytimes This is not me, it’s the AG!
https://t.co/NUvGtaEWk7",,0,0
donald trump my gamers challlenges ur gamers weather its onlin on gamming systems or laptop against ur fakes  u pissed off the wrong dirty democrat donald trump and the federal pricks dont have to appore u can talk the talk but why cant u walk the walk,,0,0
Donald Trump Has Had a Lot of Terrible Lawyers. Rudy Giuliani Might Be the Worst. https://t.co/o647HV48L0 via @MotherJones,,0,1
"Why was McAleenan ever put in a powerful position??? Your administration must choose its officials with more care! @POTUS

Deep State: Donald Trump’s DHS Chief Directed Attack on Trump’s ‘Remain in Mexico’ Program https://t.co/Nbuw305JHu via @BreitbartNews",,0,0
@amandacarpenter Not one single person I've talked to this week has mentioned Donald Trump or impeachment. I'm in Los Angeles.,,0,0
"@Lawrence Trump’s Secret Heat Attack
https://t.co/7Gn0SsPptP",,1,1
Defense Secretary will urge Trump NOT to intervene in war crimes cases https://t.co/zUrh3wQGSM @MailOnline,,0,0
"Wow, despite the LACK OF PIZZAZZ?
Even TRUMP watched it.😂

The Donald Trump impeachment spectacle is, unexpectedly, must-see TV - The Star
https://t.co/UWGhWCFMnD",😂,0,0
"You were warned
https://t.co/pLkp0NQZrp",,10,16
Many many people want Donald Trump to have a 2nd tern https://t.co/lE7IU8UbDr,,0,0
@VANurse1212 @LibbyCMason @SealeyGerald @tagruber @RNinMI @dunbdav @Lwsres1 @JordynTrump1 @GreyBeard_Biker @AnBeOnd @DrHoagy @seames_jr @MischievousLiz @highmilage57 @sianetta @yoakumgirl923 @pjbowles4 @KAG1776MAGA @Freedom2713 America wasn't built to be a socialist bureaucracy operated by an elite political class that ignores the will of Middle Americans. Trump saw no one capable to do what had to be done.  He laid aside his successful life and stepped up. Who else could do that besides Donald Trump?,,0,1
It’s been [1] day since Donald Trump publicly attacked a female state department employee for doing her job.,,8,18
"@VP 
""If I were to run, I'd run as a Republican.  They are the dumbest group of voters in the country.  They love anything on Fox News.  I could lie to them and they will eat it up.  My numbers will be terrific.""  Donald J. Trump quoted on People Magazine,  1998. We see it daily.",,0,0
https://t.co/pB2szE0U0j,,0,0
Are dogs and rats the only 2 animals Donald Trump knows?,,0,0
"Twitter Suspends Numerous Accounts for Tweeting: ""I Hired Donald Trump to Fire People Like Yovanovitch"" https://t.co/kLaLbc0LqJ via @gatewaypundit @realDonaldTrump",,0,0
@tagruber @LibbyCMason @POTUS America wasn't built to be a socialist bureaucracy operated by an elite political class that ignores the will of Middle Americans. Trump saw no one capable to do what had to be done.  He laid aside his successful life and stepped up. Who else could do that besides Donald Trump?,,0,0
"@JoyceWhiteVance @sunterra1014 Hmmmm.

Could *Trump* have an interest in Ukrainian gas &amp; oil?

Donald Trump lifts anti-corruption rules in 'gift to the American oil lobby' https://t.co/Z4WKvCIvYp",,1,1
Donald Trump Grants Clemency to Army Major Matt Golsteyn and 1st Lt. Clint Lorance | Breitbart https://t.co/H0IiI8wIXe,,0,0
"As the Democrats’ impeachment witch hunt takes a dramatic turn with the start of public hearings, President Donald Trump needs all the wins he can muster.",,0,0
Go ahead be #TooFarLeft just don’t have that same surprised how did this happen look and come crying to me when Donald Trump wins again in 2020 AND they keep the Senate.,,0,0
@llerer https://t.co/civcY8Hrvz,,0,0
“I Hired Donald Trump to Fire People Like Yovanovitch.”,,0,0
"Trump fans love to bleat out how selfless Donald donates his salary. They ignore tens of millions he pockets from Pence and military staying at his ""resorts"", membership fees he doubled at Mar-A-Lago as soon as he was elected and payments from Secret Service for his golf outings",,5,14
Had @LindseyGrahamSC removed from his rectum https://t.co/VvIWZatkAm,,0,0
"Donald Trump hat sich vor 15 Jahren mal abschätzig über Frauen geäußert. Und irgend so ein Idiot hat das aufgenommen. Wenn wir auf dieser  Ebene kommunizieren wollen, dann steht uns etwas ins Haus, das hat George Orwell treffend beschrieben. https://t.co/WKYv9KBq8R",,4,12
When Donald Trump Gets Elected Again. There will.     Be Rioting in The Streets,,0,0
@katsund4 @MAGA2ARIGHTS America wasn't built to be a socialist bureaucracy operated by an elite political class that ignores the will of Middle Americans. Trump saw no one capable to do what had to be done.  He laid aside his successful life and stepped up. Who else could do that besides Donald Trump?,,1,1
"@DonaldJTrumpJr I, hereby accuse President Donald Trump of Bribery, tax fraud, obstruction of justice, and treason. I, hereby accuse t Donald Trump Jr also of Bribery, campaign violations, obstruction of justice, and treason.",,0,0
"#16Nov || Las GUAIREÑAS no se quedaron atrás y salieron a la calle a decirle NO al fascismo, racismo y golpismo de Donald Trump.

#VenezuelaContraElFascismo 

@NicolasMaduro
@AsiaVillegas https://t.co/xRrz3QfLL7",,9,3
But Vote for Bernie.🇺🇲🇺🇲 We can't have a president like Donald Trump anymore who is destroying the world,🇲🇺🇲🇺,0,0
@realDonaldTrump Impeach Donald Trump!  https://t.co/Y4okgEvByT,,0,0
I hired Donald Trump to fire people like Yovanovitch.,,0,0
https://t.co/n1VYnXzvzs via @NYTOpinion,,0,0
Donald Trump gone get impeached his last month in the office. 😂,😂,0,0
@BlackZeldaMage @Kap10O @TaritaC @ABC Are you really directing me to a site that supports Kamala Harris to fact check that Kamala Harris? That's pretty stupid. That would be like me asking Donald Trump if he deserves to be impeached. Of course he's going to say no.,,0,0
A day that underscored the corruption swamping the Trump presidency https://t.co/OFq0dyhtg6,,0,0
"@AyannaPressley President Donald J Trump was chosen by GOD to save this country . Sure he's not perfect but who is,  the man is doing a tremendous job our economy is booming best in 50 years. He's done so much and does it for free.",,0,0
Donald Trump Releases Transcript of First Call with Ukrainian President Volodymyr Zelensky https://t.co/FTBoZmBJDL,,0,0
"I didn’t get my $4000.00 -$9000.00 pay raise that Mitch McConnell and Donald John (John Miller, John Barron, David Dennison) Trump promised. Did YOU?  #MAGA? 
https://t.co/o8dVJR6bMU https://t.co/XCJEDT0Zi0",,0,0
"Did You Know?...

If Donald Trump hadn't of escaped to the United States of America when he did, his name today would be Donald McTrump.",,0,0
"@JkwalkerAuthor @stopasec What part of Donald Trump doesn't give a fuck what anyone thinks, is hard to understand? Oh and btw, #DirtyDonaldTrump doesn't give a fuck what anyone thinks. That's why he only follows 47 on Twitter. Who would have thought.",,0,1
It’s sad how people think they are smart only because they have certain college degrees. A degree doesn’t necessarily make you are smart I mean look at Donald Trump. Try running a multi million dollar movie set as an AD then compare wits.,,0,0
Fox News? More Like Trump’s Impeachment Shield https://t.co/WVT4cKWETD,,0,0
@50megatonFbomb @youngmargerine @HillaryClinton bill clinton and donald trump both absolutely raped children with jeffrey epstein,,0,2
"@marklevinshow Trump Secretly rushed to hospital media black out.
https://t.co/7Gn0SsPptP",,0,1
"@laurenepowell Laurene,  “I assume that was a very considered decision,” Justice Brett Kavanaugh, President Donald Trump’s most recent appointment to the bench, said of the decision to end it. “Now we can agree with it or disagree with the merits of it … but what is the shortfall?”",,0,0
"@realDonaldTrump Only #bullies use this chickenshit act, which means #Russia has better military hardware. #Hillary owns you
Statement by President Donald J. Trump on Signing the “Countering America’s Adversaries Through Sanctions Act” https://t.co/21fOpoe6nA via @whitehouse",,0,0
I’m here at the CA Democratic Caucus in Long Beach supporting @KamalaHarris for president because she is our fearless leader who will run circles around Donald Trump in 2020!! #ForThePeople #KamalaCountry #CADEM19 https://t.co/VbmDC41E5U,,3,8
@DanScavino @realDonaldTrump Thank you Donald Trump.,,0,1
"@Digidiva2018 The American people elected Donald Trump President and he said to Schiffforbrains "" You've-an-itch""",,2,2
Labour will exclude the NHS and medicines from trade deals with the US | Jeremy Corbyn https://t.co/E55wJseT7j,,0,0
@laurelsobol @LibbyCMason @Lathenerd @MAGAGirl8 @_ItsJustAsia_ @fortressfin @JodyBelcher7 @GI4Jane @MAGAPATRIOT_TGM @9mmcassy @SolomonNOCO @CEcoupe @grannyanon1969 @dfalls1552 @rdrhwke @cindy_nurse @JanRickey @DallasBrownin16 @Lilysnana2013 America wasn't built to be a socialist bureaucracy operated by an elite political class that ignores the will of Middle Americans. Trump saw no one capable to do what had to be done.  He laid aside his successful life and stepped up. Who else could do that besides Donald Trump?,,1,1
https://t.co/QNVbYIs2Hg via @NYTOpinion,,0,0
"@jigsawtman Marie Yovanavitch is  a true patriot who has the U.S. best interest to heart and takes her job and responsibility very seriously at great personal risk.

Sean Hannity is a public idiot who irresponsibly places his friendship with Donald Trump over country.",,0,0
A day that underscored the corruption swamping the Trump presidency - CNNPolitics https://t.co/F1zzy5MUzs,,0,0
Donald Trump says billions and billions,,0,0
https://t.co/v0JtNICA4i via ⁦@nytopinion⁩,,0,0
@VANurse1212 @LibbyCMason @gagirlxo @amerikendream @wareagle1028 @KarenLadybug1 @cmccbyfaith @YC727USA @James7303 @MiaSchel @KellyHend39 @1MadRabbit @TitleistProV1 @tammyonthetrain @Jana__Howser @twnkltwinkle @garway95 @JcMischelle @IluvAmerica1st America wasn't built to be a socialist bureaucracy operated by an elite political class that ignores the will of Middle Americans. Trump saw no one capable to do what had to be done.  He laid aside his successful life and stepped up. Who else could do that besides Donald Trump?,,1,1
"Also, Democratic approval of Trump stands at 7% and Independent approval, 34%. https://t.co/Hf7svvLZT4",,0,0
Column: The ‘Whistleblower’ and Rep. Adam Schiff should be first to testify in Trump Impeachment Theater https://t.co/VsNpI54jrP,,0,0
"Ladies and Gentlemen I give you #MadamSpeaker Nancy Pelosi 🙌
This is a very solemn occasion, what we've all been holding our breath and waiting for
So let me introduce to you the one and only Impeachment Of The Fool 
         'Donald Trump'
  👏👏👏👏👏👏👏👏
#Bribery #Extortion https://t.co/3XEofDNpGC",👏🙌,0,3
"@KevinRomeis @ScottMStedman How so? America's Favorite President's (Donald John Trump's) poll numbers are up on the shampeachment, they'd probably soar if the POTUS pardoned a man who is being persecuted by America-hating Democrats. I know I'll cheer. #RogerStoneDidNothingWrong",,0,0
"THIS SHOULD GO WELL OMFG SORRY GREAT BRITAIN

BBC News - Donald Trump confirms pre-election UK visit https://t.co/24juum4GjN",,0,0
"Qué pedo, Donald Trump pidiendo el voto como si estuviera vendiendo algo para el Buen Fin https://t.co/2OLhysi2ed",,0,1
Twitter Suspends Numerous Accounts for Tweeting: “I Hired Donald Trump to Fire People Like Yovanovitch”,,1,1
"Border Patrol officials are giving President Donald Trump the credit for a nearly 100,000 drop in the number of apprehensions of migrants illegally crossing the border. https://t.co/QlesPFp3b3",,3,4
The Trump foundation is literally what Right Wingers pretend the Clinton foundation is https://t.co/1Mv0MCTMRP,,0,0
Post Edited: Donald Trump has been a National Security Risk from the Day He Took Office! https://t.co/HCEpubfUDO  #NotRushorHisBrotherDavid,,0,0
